year,month,searches,search string,search string cleaned,active tab,signed in,on campus,results
2023,11,16,classroom-based conversation analytic research,classroombased conversation analytic research,default_tab,0,6,43.9375
2023,11,11,conservation of easel paintings,conservation of easel paintings,default_tab,0,4,204.090909090909
2023,11,15,contextualizing your research project,contextualizing your research project,default_tab,0,0,2
2023,11,10,contributory fault investment arbitration,contributory fault investment arbitration,default_tab,10,0,62.8
2023,11,10,corpus hermeticum,corpus hermeticum,default_tab,0,0,191.2
2023,11,23,da vi var yngre,da vi var yngre,default_tab,0,3,3173.5652173913
2023,11,11,dbpia,dbpia,default_tab,11,10,341.727272727273
2023,11,12,deliberate practice,deliberate practice,default_tab,0,0,13680.5833333333
2023,11,18,democratic political systems and energy policy norrman,democratic political systems and energy policy norrman,default_tab,0,0,1
2023,11,12,der vorleser,der vorleser,default_tab,0,1,16497.25
2023,11,37,det kvalitative forskningsintervju,det kvalitative forskningsintervju,default_tab,15,17,428.424242424242
2023,11,10,diana baumrind,diana baumrind,default_tab,10,8,114.6
2023,11,12,dictionary,dictionary,default_tab,0,4,2157513.33333333
2023,11,41,dictionary italian-english,dictionary italianenglish,default_tab,0,0,26868
2023,11,15,discourse analysis,discourse analysis,default_tab,15,7,781412.466666667
2023,11,10,do children with different attachment type perceive different parental rearing?,do children with different attachment type perceive different parental rearing,default_tab,10,4,0.3
2023,11,10,don quijote,don quijote,default_tab,0,2,4401.7
2023,11,10,early modern book trade,early modern book trade,default_tab,10,6,2441
2023,11,11,early modern europe,early modern europe,default_tab,0,7,49572.2727272727
2023,11,18,educational psychology woolfolk,educational psychology woolfolk,default_tab,18,16,121.166666666667
2023,11,14,edvard munch,edvard munch,default_tab,14,11,2388.14285714286
2023,11,11,einar bergsholm,einar bergsholm,default_tab,0,0,34.0909090909091
2023,11,31,embase,embase,default_tab,0,9,221162.258064516
2023,11,95,emotional neglect,emotional neglect,default_tab,85,42,13551.0941176471
2023,11,12,energy and civilization,energy and civilization,default_tab,12,10,88898.0833333333
2023,11,17,engelsk norsk ordbok,engelsk norsk ordbok,default_tab,0,11,298.470588235294
2023,11,15,english dictionary,english dictionary,default_tab,0,3,408883.266666667
2023,11,11,epidemiology,epidemiology,default_tab,11,0,508362.909090909
2023,11,12,epistemic violence,epistemic violence,default_tab,12,6,1808.16666666667
2023,11,11,etikk i helsetjenesten,etikk i helsetjenesten,default_tab,0,7,103
2023,11,11,eu,eu,default_tab,0,0,389497.636363636
2023,11,11,evaluering av tolketjenestene ved hjelpemiddelsentralene,evaluering av tolketjenestene ved hjelpemiddelsentralene,default_tab,11,2,0.636363636363636
2023,11,13,eøs-rett,eøsrett,default_tab,13,0,251.615384615385
2023,11,10,factiva,factiva,default_tab,0,9,2230.8
2023,11,14,fars rygg,fars rygg,default_tab,0,10,39.4285714285714
2023,11,13,fear of crime,fear of crime,default_tab,13,1,20734.5384615385
2023,11,11,financial regulation,financial regulation,default_tab,11,6,248217
2023,11,10,finlands foreign and security policy from bridge building,finlands foreign and security policy from bridge building,default_tab,0,1,2
2023,11,12,folkerett,folkerett,default_tab,0,12,3875.25
2023,11,15,folkerettslig metode,folkerettslig metode,default_tab,0,10,13.6666666666667
2023,11,10,forbrytelse og straff,forbrytelse og straff,default_tab,0,3,99.1
2023,11,11,forebyggende helsearbeid,forebyggende helsearbeid,default_tab,0,7,478.636363636364
2023,11,16,forvaltningsrett,forvaltningsrett,default_tab,0,3,1580.0625
2023,11,11,foucault,foucault,default_tab,0,1,66892.3636363636
2023,11,11,"foucault, michel",foucault michel,default_tab,11,11,3186.63636363636
2023,11,10,frantz fanon,frantz fanon,default_tab,10,0,1943.2
2023,11,13,freedmen’s bureau,freedmens bureau,default_tab,0,1,771.846153846154
2023,11,10,fritidshem matematik,fritidshem matematik,default_tab,0,0,8
2023,11,12,furre  berge,furre berge,default_tab,0,0,117.916666666667
2023,11,14,gabriele koch,gabriele koch,default_tab,14,12,626.928571428571
2023,11,24,gdpr commentary,gdpr commentary,default_tab,10,6,152.457142857143
2023,11,10,gdpr kuner,gdpr kuner,default_tab,0,8,1.8
2023,11,14,gender differences in factors influencing alchol use and drinking progression among adolescents,gender differences in factors influencing alchol use and drinking progression among adolescents,default_tab,14,0,4
2023,11,10,gender identity development,gender identity development,default_tab,10,8,7317.1
2023,11,10,genette palimpsestes,genette palimpsestes,default_tab,0,0,180.7
2023,11,12,goffman,goffman,default_tab,0,5,9152.08333333333
2023,11,10,goodwin-gill og mcadam,goodwingill og mcadam,default_tab,10,0,2.6
2023,11,21,google scholar,google scholar,default_tab,10,2,288869.631818182
2023,11,14,habermas,habermas,default_tab,14,6,12796.4285714286
2023,11,21,handbook of health psychology,handbook of health psychology,default_tab,21,1,18015.2857142857
2023,11,12,harald hagendahl,harald hagendahl,default_tab,0,3,37
2023,11,10,harry potter,harry potter,default_tab,0,2,10450.4
2023,11,46,health psychology,health psychology,default_tab,29,7,3921565.35598377
2023,11,12,heart rate variability,heart rate variability,default_tab,0,0,9391.58333333333
2023,11,10,"heinrich wölfflin, kunsthistorie",heinrich wölfflin kunsthistorie,default_tab,0,0,9.5
2023,11,12,helserett,helserett,default_tab,0,0,578.666666666667
2023,11,10,henriette neksum,henriette neksum,default_tab,10,6,1
2023,11,12,hikikomori,hikikomori,default_tab,0,2,226.916666666667
2023,11,10,history of dentistry,history of dentistry,default_tab,10,0,5820.8
2023,11,46,how children develop,how children develop,default_tab,12,15,181620.37745098
2023,11,13,hrv,hrv,default_tab,13,4,30326
2023,11,23,https://doi.org/10.4324/9781315167534,httpsdoiorg1043249781315167534,default_tab,12,0,0
2023,11,15,"hufthammer, anne karin",hufthammer anne karin,default_tab,0,0,60.2
2023,11,10,human risk preferences,human risk preferences,default_tab,10,6,31842.5
2023,11,11,humaniora en innføring,humaniora en innføring,default_tab,0,3,35.9090909090909
2023,11,11,hvordan organisasjoner fungerer,hvordan organisasjoner fungerer,default_tab,0,1,272.454545454545
2023,11,11,hypothalamic‐pituitary‐adrenocortical axis,hypothalamicpituitaryadrenocortical axis,default_tab,11,0,1610.18181818182
2023,11,10,hørselstap hos barn,hørselstap hos barn,default_tab,10,10,32.4
2023,11,12,ibsen,ibsen,default_tab,0,2,24941.9166666667
2023,11,13,icd-10,icd10,default_tab,0,9,25647.4615384615
2023,11,88,idunn,idunn,default_tab,38,7,742.137948717949
2023,11,10,imagined communities,imagined communities,default_tab,0,5,9704.5
2023,11,17,imaios,imaios,default_tab,0,7,129.764705882353
2023,11,10,in praise of historical anthropology,in praise of historical anthropology,default_tab,0,0,394.6
2023,11,13,individuell arbeidsrett,individuell arbeidsrett,default_tab,0,3,39
2023,11,10,indremedisin,indremedisin,default_tab,10,2,393.6
2023,11,11,inkludering hørsel,inkludering hørsel,default_tab,0,0,21
2023,11,36,innføring i forskningsmetodologi,innføring i forskningsmetodologi,default_tab,15,12,9.53333333333333
2023,11,10,innføring i juridisk metode,innføring i juridisk metode,default_tab,0,0,42
2023,11,22,instagram,instagram,default_tab,12,4,32523.2166666667
2023,11,16,"interaction design beyond human computer interaction, rogers yvonne",interaction design beyond human computer interaction rogers yvonne,default_tab,0,0,5.5625
2023,11,12,intergroup threat theory and prejudice,intergroup threat theory and prejudice,default_tab,12,0,562.166666666667
2023,11,17,international humanitarian law,international humanitarian law,default_tab,0,3,37734.4705882353
2023,11,15,international trade law,international trade law,default_tab,15,0,77218.6
2023,11,21,interview research in political science,interview research in political science,default_tab,0,6,66514.4761904762
2023,11,25,intervju som forskningsmetode,intervju som forskningsmetode,default_tab,13,15,347.525641025641
2023,11,10,introduksjon til fagdidaktikk,introduksjon til fagdidaktikk,default_tab,0,3,50.4
2023,11,17,introduksjon til samfunnsvitenskapelig metode,introduksjon til samfunnsvitenskapelig metode,default_tab,0,4,36.8235294117647
2023,11,13,jan smuts and imperial internationalism,jan smuts and imperial internationalism,default_tab,0,0,7.84615384615385
2023,11,20,john schostak interviewing and representation in,john schostak interviewing and representation in,default_tab,10,0,3.4
2023,11,12,jon elster,jon elster,default_tab,0,0,244.5
2023,11,36,jon fosse,jon fosse,default_tab,13,19,526.615384615385
2023,11,10,"journal of traditional and complementary medicine medicinal, biological and phytochemical properties of gentiana species",journal of traditional and complementary medicine medicinal biological and phytochemical properties of gentiana species,default_tab,0,0,70.3
2023,11,17,jstor,jstor,default_tab,0,5,726781.823529412
2023,11,11,judith butler,judith butler,default_tab,0,2,9010.27272727273
2023,11,14,juridisk metode,juridisk metode,default_tab,0,3,445.928571428571
2023,11,11,jus post bellum,jus post bellum,default_tab,11,0,377.090909090909
2023,11,11,keff bozena,keff bozena,default_tab,0,0,20.8181818181818
2023,11,10,kitty kielland,kitty kielland,default_tab,0,8,38.4
2023,11,10,kommentar von see,kommentar von see,default_tab,0,0,166
2023,11,20,kommunalrett,kommunalrett,default_tab,0,0,120.5
2023,11,12,kommunikasjon og samhandling,kommunikasjon og samhandling,default_tab,12,0,182.75
2023,11,15,kunstig intelligens,kunstig intelligens,default_tab,0,5,1332.66666666667
2023,11,10,kvale og brinkmann,kvale og brinkmann,default_tab,0,1,189.7
2023,11,38,kvalitativ metode,kvalitativ metode,default_tab,21,26,4349.80392156863
2023,11,13,kvalitative forskningsmetoder i praksis,kvalitative forskningsmetoder i praksis,default_tab,0,3,52.4615384615385
2023,11,30,kvalitative metoder,kvalitative metoder,default_tab,20,12,2368.675
2023,11,30,kvantitativ metode,kvantitativ metode,default_tab,13,4,1820.54751131222
2023,11,11,l'art des cavernes,lart des cavernes,default_tab,0,0,303.363636363636
2023,11,15,lazarus %26 folkman 1984,lazarus 26 folkman 1984,default_tab,15,0,279.333333333333
2023,11,10,lockman zachary comrades and enemies arab and jewish workers in palestine 1906 1948,lockman zachary comrades and enemies arab and jewish workers in palestine 1906 1948,default_tab,0,7,2
2023,11,60,loeb,loeb,default_tab,31,22,39159.2880978865
2023,11,14,long-term effects of two different treatments for dental fear and avoidance,longterm effects of two different treatments for dental fear and avoidance,default_tab,0,1,206.071428571429
2023,11,10,lov og rett,lov og rett,default_tab,0,2,13048.3
2023,11,21,lyrikkens liv,lyrikkens liv,default_tab,0,15,22.2380952380952
2023,11,21,"maccoby, e. e., %26 martin, j. a. (1983). socialization in the context of the family: parent-child interaction",maccoby e e 26 martin j a 1983 socialization in the context of the family parentchild interaction,default_tab,0,8,3.04761904761905
2023,11,15,marihøner,marihøner,default_tab,0,0,27
2023,11,19,markedsføringsledelse,markedsføringsledelse,default_tab,0,0,257.526315789474
2023,11,10,marknadens tid : mellan folkhemskapitalism och nyliberalism,marknadens tid mellan folkhemskapitalism och nyliberalism,default_tab,10,0,0
2023,11,12,masteroppgave,masteroppgave,default_tab,0,4,194719.416666667
2023,11,18,masteroppgave russisk litteratur,masteroppgave russisk litteratur,default_tab,0,0,65.2777777777778
2023,11,15,masteroppgaver midtøsten,masteroppgaver midtøsten,default_tab,0,0,46.8
2023,11,17,"mcewen, b. s. (2017). neurobiological and systemic effects of chronic stress. chronic stress, 1. https://doi.org/10.1177/2470547017692328",mcewen b s 2017 neurobiological and systemic effects of chronic stress chronic stress 1 httpsdoiorg1011772470547017692328,default_tab,17,0,3
2023,11,13,med sans for sted,med sans for sted,default_tab,13,0,48.5384615384615
2023,11,11,medicinske og kirurgiske cases,medicinske og kirurgiske cases,default_tab,0,2,1.27272727272727
2023,11,10,medisinsk mikrobiologi,medisinsk mikrobiologi,default_tab,10,7,339
2023,11,66,medline,medline,default_tab,29,9,28200906.3830382
2023,11,20,mellom oss - trening i kommunikasjon i gestaltperspektiv,mellom oss trening i kommunikasjon i gestaltperspektiv,default_tab,0,20,1
2023,11,19,menneskets fysiologi,menneskets fysiologi,default_tab,0,7,114.157894736842
2023,11,13,metode og oppgaveskriving,metode og oppgaveskriving,default_tab,0,2,54
2023,11,10,middle east,middle east,default_tab,0,0,951053.5
2023,11,16,"midtbøen,%20h.%20a.%20(2019).%20etterkommere%20av%20innvandrere%20i%20norge:%20mobilitet,%20assimilering,%20diskriminering.%20institutt%20for%20samfunnsforskning.",midtbøen20h20a20201920etterkommere20av20innvandrere20i20norge20mobilitet20assimilering20diskriminering20institutt20for20samfunnsforskning,default_tab,16,3,1.875
2023,11,18,misantropen,misantropen,default_tab,0,7,26.5555555555555
2023,11,16,mohr siebeck,mohr siebeck,default_tab,0,0,17086.375
2023,11,10,molecular immunology,molecular immunology,default_tab,0,0,365019.6
2023,11,10,moral panics,moral panics,default_tab,10,0,5099.2
2023,11,16,mpepil,mpepil,default_tab,16,2,3
2023,11,22,multitasking,multitasking,default_tab,0,1,20670.6363636364
2023,11,10,muv,muv,default_tab,10,7,3558.3
